Frequency (THz),n_real,n_imag
4.99594594594595,5.71107449135932,1.86462446412348e-15
5.01081081081081,5.75049001791208,7.63288823587993e-16
5.02567567567568,5.79081555484156,-9.73314195195752e-16
5.04054054054054,5.83208689063578,1.13338618499279e-15
5.0554054054054,5.87434177293951,1.3180255814545e-15
5.07027027027027,5.91762004941104,4.08541300291577e-15
5.08513513513513,5.96196382112225,4.56570593343337e-16
5.1,6.00741760984421,-2.06502998201731e-15
5.11486486486486,6.05402854072917,-1.47420236640661e-15
5.12972972972973,6.1018465420924,-1.57995775208208e-15
5.14459459459459,6.15092456421879,-1.21917338102969e-15
5.15945945945946,6.20131881937296,-9.21388457402306e-16
5.17432432432432,6.25308904548548,1.11377662241986e-15
5.18918918918919,6.30629879632538,-4.22599821783936e-15
5.20405405405405,6.36101576136204,-1.80005555321423e-15
5.21891891891892,6.4173121189743,-9.48479666291599e-16
5.23378378378378,6.47526492719482,1.49059054292643e-15
5.24864864864865,6.53495655679609,-1.0788527060869e-15
5.26351351351351,6.5964751722495,9.05343063181874e-17
5.27837837837838,6.6599152669385,1.14544170241773e-15
5.29324324324324,6.72537826000985,1.53405031850837e-15
5.30810810810811,6.79297316343012,5.54639850712378e-16
5.32297297297297,6.862817329219,-2.20650907951957e-15
5.33783783783784,6.93503728850117,1.93153762290955e-15
5.3527027027027,7.00976969601321,-1.26825389998594e-16
5.36756756756757,7.08716239609323,-1.05318145508927e-15
5.38243243243243,7.16737562905862,-4.5847089662152e-16
5.3972972972973,7.25058340035442,1.73385441509857e-14
5.41216216216216,7.33697503907639,-7.40339630438739e-16
5.42702702702703,7.42675697761756,1.77278871132813e-15
5.44189189189189,7.5201547904917,-5.67612619087592e-15
5.45675675675676,7.61741553814761,-1.75020149664123e-14
5.47162162162162,7.71881047119218,1.5222820278219e-14
5.48648648648649,7.82463816239294,4.82559795442144e-15
5.50135135135135,7.93522814879022,6.24946666606249e-15
5.51621621621622,8.0509451850878,1.12498211096508e-14
5.53108108108108,8.1721942333703,-5.20315120297029e-15
5.54594594594595,8.29942634466787,-1.68849393528119e-14
5.56081081081081,8.43314562706087,-9.46571816090142e-15
5.57567567567568,8.57391754575902,-1.40599203016159e-14
5.59054054054054,8.72237886685853,-1.98295025179501e-14
5.60540540540541,8.87924964378586,-5.13683447685486e-15
5.62027027027027,9.04534776153066,-4.65627223747447e-15
5.63513513513514,9.22160670969035,1.79267982733419e-14
5.65,9.40909746701094,5.34521669960951e-15
5.66486486486486,9.60905567075645,-2.69733450188367e-14
5.67972972972973,9.82291564834042,-2.07117833417311e-14
5.69459459459459,10.0523534580777,-2.25998099448855e-14
5.70945945945946,10.2993419000916,-2.02013676822112e-14
5.72432432432432,10.5662216411872,2.33425180460365e-14
5.73918918918919,10.8557943458873,-1.05736406005979e-14
5.75405405405405,11.1714463401899,5.99419297359559e-15
5.76891891891892,11.5173153885837,-2.92436457557076e-16
5.78378378378378,11.898519551491,2.62555690861781e-14
